Time	R.Front.Head_X	R.Front.Head_Y	R.Front.Head_Z	L.Front.Head_X	L.Front.Head_Y	L.Front.Head_Z	R.Back.Head_X	R.Back.Head_Y	R.Back.Head_Z	L.Back.Head_X	L.Back.Head_Y	L.Back.Head_Z	R.Shoulder_X	R.Shoulder_Y	R.Shoulder_Z	L.Shoulder_X	L.Shoulder_Y	L.Shoulder_Z	C7_X	C7_Y	C7_Z	T2_X	T2_Y	T2_Z	T7_X	T7_Y	T7_Z	L1_X	L1_Y	L1_Z	L3_X	L3_Y	L3_Z	L5_X	L5_Y	L5_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	R.ASIS_X	R.ASIS_Y	R.ASIS_Z	L.ASIS_X	L.ASIS_Y	L.ASIS_Z	R.PSIS_X	R.PSIS_Y	R.PSIS_Z	L.PSIS_X	L.PSIS_Y	L.PSIS_Z	L.Iliac.Crest_X	L.Iliac.Crest_Y	L.Iliac.Crest_Z	R.Iliac.Crest_X	R.Iliac.Crest_Y	R.Iliac.Crest_Z	R.GTR_X	R.GTR_Y	R.GTR_Z	L.GTR_X	L.GTR_Y	L.GTR_Z	R.Knee_X	R.Knee_Y	R.Knee_Z	R.Knee.Medial_X	R.Knee.Medial_Y	R.Knee.Medial_Z	L.Knee_X	L.Knee_Y	L.Knee_Z	L.Knee.Medial_X	L.Knee.Medial_Y	L.Knee.Medial_Z	R.HF_X	R.HF_Y	R.HF_Z	L.HF_X	L.HF_Y	L.HF_Z	R.TT_X	R.TT_Y	R.TT_Z	L.TT_X	L.TT_Y	L.TT_Z	R.Ankle_X	R.Ankle_Y	R.Ankle_Z	R.Ankle.Medial_X	R.Ankle.Medial_Y	R.Ankle.Medial_Z	L.Ankle_X	L.Ankle_Y	L.Ankle_Z	L.Ankle.Medial_X	L.Ankle.Medial_Y	L.Ankle.Medial_Z	R.Heel_X	R.Heel_Y	R.Heel_Z	L.Heel_X	L.Heel_Y	L.Heel_Z	R.MT1_X	R.MT1_Y	R.MT1_Z	R.MT2_X	R.MT2_Y	R.MT2_Z	R.MT5_X	R.MT5_Y	R.MT5_Z	L.MT1_X	L.MT1_Y	L.MT1_Z	L.MT2_X	L.MT2_Y	L.MT2_Z	L.MT5_X	L.MT5_Y	L.MT5_Z
2.560000	-0.220691	1.645321	-1.149232	-0.210048	1.651824	-1.276294	-0.357915	1.645606	-1.146414	-0.344070	1.647038	-1.293845	-0.378856	1.437442	-1.028483	-0.342963	1.445725	-1.416131	-0.391904	1.507463	-1.225737	-0.421199	1.471510	-1.228946	-0.452412	1.292681	-1.230736	-0.399094	1.096887	-1.226945	-0.401115	1.049876	-1.228182	-0.404494	1.009520	-1.227544	-0.269242	1.415056	-1.215148	-0.221908	1.229058	-1.212530	-0.236336	0.984449	-1.092917	-0.225966	0.989947	-1.342971	-0.417542	0.991946	-1.193233	-0.411083	0.993347	-1.261474	-0.303422	1.049375	-1.386131	-0.331041	1.040053	-1.058449	-0.341415	0.895969	-1.055815	-0.305209	0.883570	-1.397717	-0.346948	0.497203	-1.039900	-0.348670	0.477899	-1.163879	-0.266313	0.480119	-1.376857	-0.287453	0.474073	-1.260272	-0.354129	0.437681	-1.036844	-0.287748	0.426328	-1.385537	-0.297435	0.415740	-1.081919	-0.238756	0.399223	-1.325452	-0.394269	0.064040	-1.038617	-0.370742	0.081343	-1.118356	-0.387200	0.074234	-1.413591	-0.370242	0.080765	-1.328958	-0.436569	0.044613	-1.088851	-0.438490	0.048785	-1.374370	-0.235525	0.038291	-1.100577	-0.239708	0.034709	-1.071324	-0.270790	0.027588	-1.021098	-0.238071	0.041398	-1.351702	-0.241508	0.036899	-1.381170	-0.271557	0.030276	-1.429025
2.570000	-0.220561	1.645288	-1.149250	-0.209917	1.651820	-1.276317	-0.357794	1.645594	-1.146439	-0.343935	1.647061	-1.293879	-0.378692	1.437464	-1.028531	-0.342867	1.445733	-1.416166	-0.391806	1.507476	-1.225794	-0.421103	1.471531	-1.229004	-0.452360	1.292709	-1.230765	-0.399077	1.096901	-1.226930	-0.401105	1.049893	-1.228160	-0.404491	1.009534	-1.227520	-0.269135	1.415077	-1.215228	-0.221878	1.229042	-1.212580	-0.236328	0.984449	-1.092915	-0.225978	0.989928	-1.342961	-0.417540	0.991962	-1.193208	-0.411085	0.993357	-1.261449	-0.303407	1.049370	-1.386123	-0.331003	1.040065	-1.058433	-0.341419	0.895978	-1.055803	-0.305236	0.883547	-1.397677	-0.346958	0.497202	-1.039887	-0.348690	0.477896	-1.163856	-0.266305	0.480111	-1.376838	-0.287441	0.474051	-1.260243	-0.354140	0.437682	-1.036833	-0.287739	0.426317	-1.385521	-0.297449	0.415740	-1.081911	-0.238756	0.399214	-1.325433	-0.394268	0.064040	-1.038613	-0.370746	0.081347	-1.118353	-0.387200	0.074235	-1.413592	-0.370243	0.080766	-1.328962	-0.436570	0.044613	-1.088848	-0.438489	0.048783	-1.374373	-0.235526	0.038293	-1.100580	-0.239706	0.034710	-1.071328	-0.270787	0.027588	-1.021099	-0.238071	0.041399	-1.351700	-0.241507	0.036901	-1.381169	-0.271555	0.030276	-1.429026
2.580000	-0.220423	1.645240	-1.149274	-0.209777	1.651803	-1.276346	-0.357666	1.645584	-1.146472	-0.343792	1.647085	-1.293919	-0.378535	1.437493	-1.028583	-0.342757	1.445742	-1.416220	-0.391706	1.507488	-1.225860	-0.421006	1.471549	-1.229070	-0.452305	1.292734	-1.230801	-0.399057	1.096914	-1.226923	-0.401091	1.049908	-1.228147	-0.404483	1.009549	-1.227504	-0.269023	1.415088	-1.215309	-0.221855	1.229024	-1.212625	-0.236321	0.984446	-1.092911	-0.225982	0.989908	-1.342952	-0.417535	0.991979	-1.193193	-0.411082	0.993369	-1.261433	-0.303391	1.049355	-1.386118	-0.330954	1.040082	-1.058423	-0.341426	0.895987	-1.055798	-0.305251	0.883518	-1.397632	-0.346968	0.497202	-1.039877	-0.348713	0.477894	-1.163836	-0.266290	0.480102	-1.376816	-0.287425	0.474029	-1.260211	-0.354150	0.437681	-1.036825	-0.287725	0.426306	-1.385501	-0.297462	0.415740	-1.081906	-0.238752	0.399203	-1.325409	-0.394267	0.064040	-1.038611	-0.370749	0.081349	-1.118351	-0.387200	0.074237	-1.413590	-0.370243	0.080769	-1.328965	-0.436568	0.044613	-1.088847	-0.438489	0.048783	-1.374376	-0.235527	0.038295	-1.100582	-0.239705	0.034710	-1.071330	-0.270785	0.027588	-1.021100	-0.238070	0.041399	-1.351696	-0.241506	0.036902	-1.381166	-0.271554	0.030277	-1.429025
2.590000	-0.220276	1.645181	-1.149308	-0.209629	1.651769	-1.276387	-0.357531	1.645580	-1.146518	-0.343641	1.647104	-1.293965	-0.378389	1.437529	-1.028635	-0.342639	1.445748	-1.416287	-0.391607	1.507500	-1.225932	-0.420910	1.471565	-1.229141	-0.452251	1.292759	-1.230842	-0.399036	1.096924	-1.226924	-0.401074	1.049920	-1.228141	-0.404472	1.009562	-1.227498	-0.268910	1.415090	-1.215389	-0.221836	1.229006	-1.212665	-0.236316	0.984443	-1.092906	-0.225977	0.989889	-1.342942	-0.417525	0.991997	-1.193187	-0.411075	0.993380	-1.261426	-0.303373	1.049331	-1.386115	-0.330897	1.040110	-1.058421	-0.341433	0.895996	-1.055795	-0.305251	0.883486	-1.397587	-0.346980	0.497201	-1.039872	-0.348737	0.477894	-1.163823	-0.266271	0.480093	-1.376792	-0.287408	0.474008	-1.260179	-0.354159	0.437680	-1.036821	-0.287709	0.426297	-1.385480	-0.297475	0.415741	-1.081903	-0.238744	0.399191	-1.325385	-0.394266	0.064040	-1.038610	-0.370750	0.081349	-1.118350	-0.387199	0.074241	-1.413586	-0.370244	0.080771	-1.328967	-0.436566	0.044615	-1.088849	-0.438489	0.048785	-1.374377	-0.235527	0.038296	-1.100584	-0.239703	0.034710	-1.071331	-0.270785	0.027587	-1.021101	-0.238068	0.041399	-1.351691	-0.241504	0.036901	-1.381161	-0.271553	0.030277	-1.429022
2.600000	-0.220122	1.645117	-1.149355	-0.209473	1.651715	-1.276442	-0.357389	1.645583	-1.146579	-0.343484	1.647113	-1.294021	-0.378259	1.437573	-1.028683	-0.342516	1.445749	-1.416357	-0.391509	1.507514	-1.226006	-0.420816	1.471580	-1.229211	-0.452200	1.292783	-1.230885	-0.399014	1.096932	-1.226932	-0.401056	1.049929	-1.228144	-0.404459	1.009572	-1.227501	-0.268801	1.415082	-1.215461	-0.221816	1.228989	-1.212701	-0.236313	0.984441	-1.092899	-0.225963	0.989871	-1.342932	-0.417513	0.992013	-1.193188	-0.411065	0.993392	-1.261426	-0.303351	1.049301	-1.386114	-0.330839	1.040151	-1.058428	-0.341440	0.896004	-1.055793	-0.305235	0.883456	-1.397546	-0.346998	0.497202	-1.039870	-0.348761	0.477897	-1.163817	-0.266250	0.480085	-1.376771	-0.287393	0.473991	-1.260152	-0.354170	0.437678	-1.036821	-0.287692	0.426290	-1.385459	-0.297487	0.415741	-1.081901	-0.238733	0.399179	-1.325362	-0.394266	0.064040	-1.038610	-0.370750	0.081348	-1.118350	-0.387198	0.074245	-1.413583	-0.370246	0.080773	-1.328965	-0.436564	0.044617	-1.088854	-0.438489	0.048788	-1.374378	-0.235528	0.038296	-1.100584	-0.239702	0.034710	-1.071330	-0.270785	0.027586	-1.021101	-0.238067	0.041399	-1.351685	-0.241502	0.036899	-1.381155	-0.271552	0.030278	-1.429018
2.610000	-0.219961	1.645052	-1.149419	-0.209309	1.651643	-1.276513	-0.357237	1.645596	-1.146655	-0.343322	1.647109	-1.294087	-0.378145	1.437623	-1.028726	-0.342396	1.445743	-1.416422	-0.391413	1.507527	-1.226076	-0.420727	1.471593	-1.229275	-0.452153	1.292806	-1.230928	-0.398994	1.096937	-1.226946	-0.401037	1.049935	-1.228151	-0.404444	1.009580	-1.227510	-0.268699	1.415069	-1.215523	-0.221793	1.228975	-1.212734	-0.236311	0.984440	-1.092891	-0.225940	0.989858	-1.342921	-0.417500	0.992027	-1.193195	-0.411051	0.993401	-1.261433	-0.303323	1.049272	-1.386116	-0.330786	1.040200	-1.058442	-0.341448	0.896011	-1.055792	-0.305204	0.883435	-1.397517	-0.347023	0.497203	-1.039870	-0.348786	0.477899	-1.163815	-0.266230	0.480080	-1.376754	-0.287383	0.473980	-1.260133	-0.354182	0.437677	-1.036823	-0.287677	0.426286	-1.385441	-0.297500	0.415740	-1.081899	-0.238721	0.399170	-1.325342	-0.394268	0.064040	-1.038610	-0.370750	0.081346	-1.118351	-0.387197	0.074249	-1.413582	-0.370250	0.080772	-1.328961	-0.436562	0.044620	-1.088860	-0.438489	0.048792	-1.374380	-0.235529	0.038295	-1.100584	-0.239703	0.034710	-1.071328	-0.270787	0.027585	-1.021100	-0.238067	0.041398	-1.351680	-0.241500	0.036896	-1.381151	-0.271552	0.030279	-1.429014
2.620000	-0.219792	1.644989	-1.149500	-0.209137	1.651553	-1.276602	-0.357075	1.645620	-1.146743	-0.343155	1.647092	-1.294163	-0.378046	1.437674	-1.028764	-0.342280	1.445731	-1.416477	-0.391317	1.507539	-1.226141	-0.420641	1.471606	-1.229331	-0.452109	1.292829	-1.230965	-0.398975	1.096941	-1.226963	-0.401019	1.049938	-1.228163	-0.404428	1.009585	-1.227523	-0.268603	1.415055	-1.215575	-0.221765	1.228961	-1.212764	-0.236312	0.984442	-1.092882	-0.225911	0.989848	-1.342909	-0.417489	0.992036	-1.193207	-0.411035	0.993410	-1.261446	-0.303288	1.049248	-1.386121	-0.330748	1.040249	-1.058458	-0.341458	0.896016	-1.055791	-0.305163	0.883423	-1.397503	-0.347055	0.497205	-1.039872	-0.348811	0.477900	-1.163816	-0.266213	0.480078	-1.376741	-0.287382	0.473975	-1.260122	-0.354198	0.437677	-1.036825	-0.287665	0.426285	-1.385427	-0.297514	0.415740	-1.081894	-0.238709	0.399164	-1.325326	-0.394271	0.064041	-1.038611	-0.370750	0.081345	-1.118350	-0.387197	0.074253	-1.413582	-0.370255	0.080771	-1.328957	-0.436563	0.044623	-1.088865	-0.438490	0.048795	-1.374383	-0.235530	0.038294	-1.100582	-0.239704	0.034710	-1.071324	-0.270790	0.027584	-1.021097	-0.238067	0.041397	-1.351675	-0.241499	0.036894	-1.381149	-0.271551	0.030280	-1.429011
2.630000	-0.219614	1.644929	-1.149600	-0.208960	1.651451	-1.276705	-0.356902	1.645654	-1.146837	-0.342984	1.647065	-1.294250	-0.377960	1.437724	-1.028799	-0.342170	1.445714	-1.416522	-0.391222	1.507550	-1.226198	-0.420560	1.471618	-1.229377	-0.452069	1.292849	-1.230997	-0.398958	1.096944	-1.226982	-0.401001	1.049942	-1.228178	-0.404412	1.009589	-1.227540	-0.268511	1.415043	-1.215618	-0.221732	1.228949	-1.212790	-0.236316	0.984446	-1.092873	-0.225877	0.989841	-1.342895	-0.417479	0.992042	-1.193224	-0.411014	0.993416	-1.261463	-0.303244	1.049234	-1.386128	-0.330728	1.040287	-1.058472	-0.341472	0.896021	-1.055794	-0.305118	0.883422	-1.397504	-0.347092	0.497207	-1.039872	-0.348838	0.477901	-1.163815	-0.266200	0.480078	-1.376733	-0.287390	0.473974	-1.260118	-0.354217	0.437677	-1.036825	-0.287656	0.426286	-1.385418	-0.297531	0.415738	-1.081887	-0.238700	0.399161	-1.325313	-0.394277	0.064042	-1.038610	-0.370750	0.081345	-1.118349	-0.387196	0.074256	-1.413584	-0.370260	0.080771	-1.328955	-0.436566	0.044626	-1.088867	-0.438493	0.048798	-1.374387	-0.235532	0.038292	-1.100580	-0.239707	0.034710	-1.071319	-0.270794	0.027583	-1.021092	-0.238069	0.041395	-1.351671	-0.241499	0.036892	-1.381148	-0.271550	0.030280	-1.429010
2.640000	-0.219430	1.644874	-1.149716	-0.208778	1.651344	-1.276819	-0.356717	1.645694	-1.146934	-0.342811	1.647033	-1.294343	-0.377880	1.437771	-1.028834	-0.342066	1.445696	-1.416562	-0.391126	1.507562	-1.226249	-0.420481	1.471631	-1.229416	-0.452029	1.292870	-1.231022	-0.398944	1.096947	-1.227002	-0.400984	1.049946	-1.228194	-0.404396	1.009594	-1.227558	-0.268422	1.415037	-1.215654	-0.221693	1.228937	-1.212812	-0.236320	0.984450	-1.092865	-0.225840	0.989837	-1.342881	-0.417471	0.992046	-1.193246	-0.410989	0.993421	-1.261484	-0.303192	1.049231	-1.386138	-0.330728	1.040309	-1.058480	-0.341489	0.896026	-1.055801	-0.305072	0.883429	-1.397517	-0.347131	0.497210	-1.039872	-0.348865	0.477901	-1.163812	-0.266192	0.480079	-1.376729	-0.287403	0.473975	-1.260119	-0.354239	0.437678	-1.036823	-0.287648	0.426288	-1.385413	-0.297550	0.415736	-1.081879	-0.238694	0.399159	-1.325303	-0.394284	0.064043	-1.038608	-0.370752	0.081348	-1.118346	-0.387196	0.074258	-1.413589	-0.370265	0.080772	-1.328957	-0.436569	0.044628	-1.088866	-0.438496	0.048800	-1.374390	-0.235534	0.038290	-1.100577	-0.239711	0.034710	-1.071314	-0.270797	0.027582	-1.021087	-0.238071	0.041394	-1.351668	-0.241500	0.036891	-1.381149	-0.271551	0.030280	-1.429011
2.650000	-0.219243	1.644822	-1.149842	-0.208595	1.651237	-1.276937	-0.356522	1.645737	-1.147031	-0.342637	1.647002	-1.294442	-0.377802	1.437815	-1.028872	-0.341965	1.445678	-1.416600	-0.391028	1.507576	-1.226297	-0.420404	1.471645	-1.229453	-0.451989	1.292890	-1.231045	-0.398931	1.096951	-1.227022	-0.400967	1.049951	-1.228211	-0.404379	1.009600	-1.227579	-0.268334	1.415038	-1.215689	-0.221649	1.228927	-1.212830	-0.236326	0.984455	-1.092858	-0.225804	0.989833	-1.342865	-0.417463	0.992049	-1.193271	-0.410958	0.993427	-1.261506	-0.303134	1.049237	-1.386147	-0.330744	1.040313	-1.058484	-0.341509	0.896031	-1.055815	-0.305030	0.883439	-1.397534	-0.347167	0.497213	-1.039870	-0.348890	0.477901	-1.163808	-0.266186	0.480080	-1.376726	-0.287417	0.473978	-1.260122	-0.354262	0.437679	-1.036821	-0.287639	0.426289	-1.385413	-0.297569	0.415734	-1.081870	-0.238691	0.399159	-1.325296	-0.394292	0.064046	-1.038606	-0.370754	0.081352	-1.118342	-0.387196	0.074259	-1.413594	-0.370269	0.080775	-1.328962	-0.436573	0.044630	-1.088864	-0.438499	0.048802	-1.374393	-0.235537	0.038290	-1.100574	-0.239716	0.034710	-1.071310	-0.270799	0.027581	-1.021083	-0.238073	0.041392	-1.351668	-0.241502	0.036891	-1.381150	-0.271552	0.030280	-1.429014
2.660000	-0.219055	1.644774	-1.149972	-0.208413	1.651136	-1.277055	-0.356320	1.645781	-1.147127	-0.342463	1.646976	-1.294543	-0.377719	1.437859	-1.028915	-0.341868	1.445661	-1.416641	-0.390927	1.507592	-1.226345	-0.420329	1.471661	-1.229491	-0.451946	1.292912	-1.231067	-0.398919	1.096956	-1.227044	-0.400951	1.049958	-1.228230	-0.404364	1.009609	-1.227603	-0.268246	1.415046	-1.215726	-0.221602	1.228919	-1.212843	-0.236331	0.984457	-1.092854	-0.225770	0.989831	-1.342849	-0.417455	0.992054	-1.193298	-0.410924	0.993434	-1.261530	-0.303072	1.049250	-1.386153	-0.330768	1.040304	-1.058487	-0.341531	0.896036	-1.055834	-0.304994	0.883450	-1.397551	-0.347198	0.497216	-1.039869	-0.348908	0.477901	-1.163804	-0.266180	0.480080	-1.376726	-0.287428	0.473981	-1.260127	-0.354282	0.437681	-1.036820	-0.287630	0.426290	-1.385415	-0.297585	0.415733	-1.081864	-0.238688	0.399158	-1.325292	-0.394299	0.064049	-1.038606	-0.370755	0.081357	-1.118340	-0.387196	0.074260	-1.413600	-0.370271	0.080780	-1.328969	-0.436575	0.044633	-1.088862	-0.438501	0.048806	-1.374396	-0.235540	0.038289	-1.100572	-0.239720	0.034710	-1.071307	-0.270799	0.027580	-1.021080	-0.238075	0.041390	-1.351668	-0.241504	0.036892	-1.381151	-0.271555	0.030280	-1.429017
2.670000	-0.218872	1.644731	-1.150101	-0.208235	1.651046	-1.277169	-0.356118	1.645821	-1.147220	-0.342290	1.646959	-1.294645	-0.377630	1.437906	-1.028964	-0.341774	1.445644	-1.416688	-0.390825	1.507612	-1.226396	-0.420255	1.471679	-1.229535	-0.451902	1.292935	-1.231093	-0.398909	1.096963	-1.227067	-0.400933	1.049965	-1.228249	-0.404349	1.009621	-1.227629	-0.268157	1.415058	-1.215767	-0.221552	1.228912	-1.212851	-0.236335	0.984457	-1.092852	-0.225738	0.989828	-1.342833	-0.417445	0.992062	-1.193326	-0.410890	0.993443	-1.261554	-0.303008	1.049267	-1.386157	-0.330792	1.040291	-1.058497	-0.341550	0.896039	-1.055859	-0.304966	0.883460	-1.397567	-0.347223	0.497219	-1.039871	-0.348913	0.477902	-1.163804	-0.266173	0.480078	-1.376727	-0.287432	0.473985	-1.260132	-0.354296	0.437681	-1.036822	-0.287621	0.426289	-1.385418	-0.297594	0.415731	-1.081862	-0.238684	0.399158	-1.325292	-0.394305	0.064053	-1.038607	-0.370755	0.081363	-1.118340	-0.387194	0.074261	-1.413606	-0.370270	0.080786	-1.328976	-0.436577	0.044637	-1.088864	-0.438501	0.048811	-1.374398	-0.235541	0.038290	-1.100571	-0.239722	0.034710	-1.071307	-0.270798	0.027579	-1.021080	-0.238075	0.041390	-1.351668	-0.241505	0.036892	-1.381151	-0.271557	0.030280	-1.429020
2.680000	-0.218695	1.644690	-1.150224	-0.208066	1.650969	-1.277277	-0.355921	1.645856	-1.147310	-0.342123	1.646952	-1.294746	-0.377534	1.437960	-1.029018	-0.341682	1.445626	-1.416740	-0.390722	1.507634	-1.226452	-0.420183	1.471700	-1.229587	-0.451856	1.292959	-1.231125	-0.398899	1.096972	-1.227092	-0.400915	1.049973	-1.228269	-0.404336	1.009634	-1.227657	-0.268067	1.415070	-1.215813	-0.221500	1.228906	-1.212856	-0.236338	0.984453	-1.092852	-0.225709	0.989828	-1.342819	-0.417434	0.992072	-1.193354	-0.410860	0.993454	-1.261578	-0.302946	1.049284	-1.386159	-0.330811	1.040282	-1.058518	-0.341565	0.896040	-1.055885	-0.304945	0.883470	-1.397584	-0.347238	0.497220	-1.039877	-0.348902	0.477901	-1.163810	-0.266164	0.480077	-1.376730	-0.287429	0.473989	-1.260137	-0.354301	0.437681	-1.036830	-0.287611	0.426288	-1.385422	-0.297594	0.415729	-1.081865	-0.238678	0.399158	-1.325294	-0.394308	0.064056	-1.038612	-0.370753	0.081367	-1.118343	-0.387190	0.074264	-1.413609	-0.370267	0.080792	-1.328980	-0.436578	0.044642	-1.088870	-0.438499	0.048818	-1.374399	-0.235539	0.038290	-1.100570	-0.239722	0.034710	-1.071309	-0.270797	0.027579	-1.021082	-0.238075	0.041389	-1.351669	-0.241506	0.036892	-1.381151	-0.271558	0.030280	-1.429022
2.690000	-0.218524	1.644651	-1.150339	-0.207906	1.650904	-1.277382	-0.355735	1.645885	-1.147397	-0.341962	1.646953	-1.294842	-0.377431	1.438022	-1.029077	-0.341591	1.445606	-1.416799	-0.390621	1.507656	-1.226514	-0.420110	1.471723	-1.229647	-0.451808	1.292984	-1.231164	-0.398890	1.096981	-1.227119	-0.400897	1.049981	-1.228290	-0.404323	1.009647	-1.227686	-0.267974	1.415077	-1.215862	-0.221449	1.228900	-1.212858	-0.236338	0.984447	-1.092855	-0.225683	0.989829	-1.342808	-0.417423	0.992083	-1.193381	-0.410837	0.993466	-1.261600	-0.302887	1.049299	-1.386161	-0.330820	1.040285	-1.058549	-0.341574	0.896039	-1.055910	-0.304930	0.883481	-1.397606	-0.347244	0.497218	-1.039888	-0.348874	0.477900	-1.163826	-0.266152	0.480074	-1.376734	-0.287421	0.473994	-1.260143	-0.354295	0.437680	-1.036842	-0.287600	0.426286	-1.385424	-0.297584	0.415725	-1.081873	-0.238670	0.399159	-1.325298	-0.394310	0.064059	-1.038621	-0.370748	0.081370	-1.118351	-0.387184	0.074269	-1.413610	-0.370262	0.080797	-1.328980	-0.436577	0.044648	-1.088879	-0.438495	0.048827	-1.374400	-0.235536	0.038290	-1.100569	-0.239719	0.034710	-1.071311	-0.270796	0.027580	-1.021087	-0.238073	0.041389	-1.351668	-0.241504	0.036891	-1.381150	-0.271557	0.030280	-1.429023
2.700000	-0.218359	1.644614	-1.150445	-0.207756	1.650850	-1.277484	-0.355563	1.645905	-1.147479	-0.341812	1.646960	-1.294933	-0.377323	1.438094	-1.029140	-0.341498	1.445581	-1.416863	-0.390522	1.507677	-1.226581	-0.420036	1.471746	-1.229713	-0.451760	1.293009	-1.231209	-0.398880	1.096990	-1.227147	-0.400878	1.049989	-1.228311	-0.404311	1.009658	-1.227713	-0.267877	1.415076	-1.215913	-0.221402	1.228891	-1.212859	-0.236337	0.984440	-1.092860	-0.225660	0.989834	-1.342803	-0.417411	0.992094	-1.193407	-0.410821	0.993477	-1.261621	-0.302833	1.049312	-1.386163	-0.330818	1.040303	-1.058589	-0.341575	0.896037	-1.055934	-0.304921	0.883492	-1.397633	-0.347239	0.497215	-1.039902	-0.348833	0.477897	-1.163851	-0.266139	0.480072	-1.376738	-0.287412	0.473997	-1.260148	-0.354279	0.437678	-1.036857	-0.287591	0.426284	-1.385425	-0.297564	0.415721	-1.081884	-0.238660	0.399162	-1.325301	-0.394309	0.064063	-1.038631	-0.370744	0.081371	-1.118360	-0.387176	0.074274	-1.413609	-0.370257	0.080800	-1.328976	-0.436576	0.044655	-1.088889	-0.438491	0.048835	-1.374401	-0.235531	0.038290	-1.100569	-0.239715	0.034711	-1.071313	-0.270795	0.027581	-1.021091	-0.238070	0.041390	-1.351667	-0.241501	0.036891	-1.381148	-0.271553	0.030280	-1.429022
2.710000	-0.218198	1.644578	-1.150543	-0.207617	1.650804	-1.277586	-0.355404	1.645918	-1.147558	-0.341672	1.646968	-1.295019	-0.377211	1.438174	-1.029206	-0.341401	1.445551	-1.416929	-0.390425	1.507695	-1.226652	-0.419959	1.471770	-1.229785	-0.451711	1.293034	-1.231258	-0.398869	1.096997	-1.227177	-0.400860	1.049996	-1.228331	-0.404297	1.009667	-1.227739	-0.267776	1.415066	-1.215966	-0.221359	1.228879	-1.212861	-0.236333	0.984433	-1.092868	-0.225639	0.989842	-1.342803	-0.417399	0.992103	-1.193430	-0.410809	0.993486	-1.261639	-0.302785	1.049323	-1.386169	-0.330808	1.040333	-1.058633	-0.341568	0.896035	-1.055955	-0.304914	0.883504	-1.397665	-0.347221	0.497211	-1.039917	-0.348787	0.477893	-1.163884	-0.266125	0.480069	-1.376742	-0.287403	0.474000	-1.260154	-0.354255	0.437675	-1.036874	-0.287581	0.426283	-1.385425	-0.297537	0.415714	-1.081897	-0.238651	0.399165	-1.325305	-0.394306	0.064066	-1.038640	-0.370739	0.081371	-1.118369	-0.387169	0.074279	-1.413606	-0.370254	0.080803	-1.328971	-0.436574	0.044661	-1.088898	-0.438488	0.048842	-1.374401	-0.235525	0.038290	-1.100570	-0.239710	0.034711	-1.071314	-0.270795	0.027582	-1.021095	-0.238067	0.041390	-1.351666	-0.241497	0.036890	-1.381146	-0.271548	0.030280	-1.429020
2.720000	-0.218044	1.644544	-1.150633	-0.207484	1.650763	-1.277688	-0.355259	1.645926	-1.147633	-0.341542	1.646974	-1.295100	-0.377096	1.438258	-1.029274	-0.341301	1.445515	-1.416997	-0.390330	1.507712	-1.226727	-0.419877	1.471793	-1.229860	-0.451662	1.293058	-1.231308	-0.398857	1.097003	-1.227208	-0.400843	1.050001	-1.228351	-0.404282	1.009674	-1.227763	-0.267672	1.415049	-1.216022	-0.221320	1.228864	-1.212865	-0.236326	0.984428	-1.092879	-0.225620	0.989853	-1.342809	-0.417386	0.992110	-1.193452	-0.410799	0.993492	-1.261655	-0.302741	1.049333	-1.386181	-0.330791	1.040368	-1.058675	-0.341552	0.896034	-1.055976	-0.304909	0.883515	-1.397700	-0.347189	0.497205	-1.039929	-0.348743	0.477890	-1.163916	-0.266111	0.480066	-1.376745	-0.287395	0.474002	-1.260159	-0.354225	0.437671	-1.036889	-0.287570	0.426282	-1.385425	-0.297506	0.415707	-1.081909	-0.238641	0.399168	-1.325308	-0.394302	0.064070	-1.038647	-0.370736	0.081370	-1.118377	-0.387164	0.074283	-1.413602	-0.370252	0.080805	-1.328965	-0.436570	0.044667	-1.088904	-0.438485	0.048846	-1.374400	-0.235520	0.038290	-1.100571	-0.239706	0.034710	-1.071314	-0.270794	0.027584	-1.021096	-0.238064	0.041390	-1.351664	-0.241493	0.036889	-1.381145	-0.271542	0.030281	-1.429017
