Time	R.Front.Head_X	R.Front.Head_Y	R.Front.Head_Z	L.Front.Head_X	L.Front.Head_Y	L.Front.Head_Z	R.Back.Head_X	R.Back.Head_Y	R.Back.Head_Z	L.Back.Head_X	L.Back.Head_Y	L.Back.Head_Z	R.Shoulder_X	R.Shoulder_Y	R.Shoulder_Z	L.Shoulder_X	L.Shoulder_Y	L.Shoulder_Z	C7_X	C7_Y	C7_Z	T2_X	T2_Y	T2_Z	T7_X	T7_Y	T7_Z	L1_X	L1_Y	L1_Z	L3_X	L3_Y	L3_Z	L5_X	L5_Y	L5_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	R.ASIS_X	R.ASIS_Y	R.ASIS_Z	L.ASIS_X	L.ASIS_Y	L.ASIS_Z	R.PSIS_X	R.PSIS_Y	R.PSIS_Z	L.PSIS_X	L.PSIS_Y	L.PSIS_Z	L.Iliac.Crest_X	L.Iliac.Crest_Y	L.Iliac.Crest_Z	R.Iliac.Crest_X	R.Iliac.Crest_Y	R.Iliac.Crest_Z	R.GTR_X	R.GTR_Y	R.GTR_Z	L.GTR_X	L.GTR_Y	L.GTR_Z	R.Knee_X	R.Knee_Y	R.Knee_Z	R.Knee.Medial_X	R.Knee.Medial_Y	R.Knee.Medial_Z	L.Knee_X	L.Knee_Y	L.Knee_Z	L.Knee.Medial_X	L.Knee.Medial_Y	L.Knee.Medial_Z	R.HF_X	R.HF_Y	R.HF_Z	L.HF_X	L.HF_Y	L.HF_Z	R.TT_X	R.TT_Y	R.TT_Z	L.TT_X	L.TT_Y	L.TT_Z	R.Ankle_X	R.Ankle_Y	R.Ankle_Z	R.Ankle.Medial_X	R.Ankle.Medial_Y	R.Ankle.Medial_Z	L.Ankle_X	L.Ankle_Y	L.Ankle_Z	L.Ankle.Medial_X	L.Ankle.Medial_Y	L.Ankle.Medial_Z	R.Heel_X	R.Heel_Y	R.Heel_Z	L.Heel_X	L.Heel_Y	L.Heel_Z	R.MT1_X	R.MT1_Y	R.MT1_Z	R.MT2_X	R.MT2_Y	R.MT2_Z	R.MT5_X	R.MT5_Y	R.MT5_Z	L.MT1_X	L.MT1_Y	L.MT1_Z	L.MT2_X	L.MT2_Y	L.MT2_Z	L.MT5_X	L.MT5_Y	L.MT5_Z
1.520000	-0.243402	1.665400	-1.173149	-0.227730	1.666048	-1.286968	-0.372241	1.656440	-1.166340	-0.346341	1.646932	-1.330395	-0.347038	1.419658	-1.029710	-0.340968	1.415679	-1.425265	-0.401418	1.487448	-1.233456	-0.424122	1.452930	-1.233784	-0.451833	1.307900	-1.232078	-0.421755	1.121202	-1.227828	-0.413873	1.078348	-1.227933	-0.419904	1.039660	-1.228846	-0.274358	1.400101	-1.225875	-0.217426	1.238890	-1.225923	-0.241175	0.955045	-1.088182	-0.228790	0.959998	-1.355677	-0.430996	1.005878	-1.189132	-0.428433	1.010006	-1.280452	-0.309398	1.037699	-1.404663	-0.341117	1.027312	-1.049537	-0.332570	0.874670	-1.040250	-0.302205	0.872997	-1.418504	-0.336249	0.495327	-1.062326	-0.331201	0.479319	-1.185416	-0.330308	0.493347	-1.397617	-0.329188	0.484203	-1.273832	-0.358992	0.433645	-1.053667	-0.346632	0.438292	-1.405900	-0.298247	0.417235	-1.106408	-0.294930	0.419557	-1.361681	-0.378516	0.070233	-1.062726	-0.357535	0.091416	-1.146699	-0.371212	0.076660	-1.404720	-0.348956	0.092992	-1.319923	-0.429399	0.047275	-1.108790	-0.427030	0.043734	-1.362487	-0.221495	0.046282	-1.114949	-0.228749	0.042885	-1.089167	-0.259079	0.033570	-1.040275	-0.225400	0.048445	-1.338724	-0.222525	0.043213	-1.369457	-0.242423	0.036609	-1.417652
1.530000	-0.243272	1.665398	-1.173225	-0.227631	1.666007	-1.287048	-0.372095	1.656470	-1.166385	-0.346248	1.646912	-1.330446	-0.346971	1.419676	-1.029725	-0.340913	1.415667	-1.425276	-0.401343	1.487459	-1.233476	-0.424061	1.452942	-1.233797	-0.451779	1.307909	-1.232078	-0.421705	1.121206	-1.227833	-0.413827	1.078358	-1.227933	-0.419861	1.039673	-1.228845	-0.274310	1.400092	-1.225889	-0.217387	1.238877	-1.225912	-0.241158	0.955051	-1.088159	-0.228746	0.959987	-1.355646	-0.430961	1.005893	-1.189129	-0.428383	1.010019	-1.280455	-0.309317	1.037685	-1.404646	-0.341096	1.027326	-1.049532	-0.332559	0.874672	-1.040229	-0.302157	0.872994	-1.418480	-0.336245	0.495327	-1.062315	-0.331190	0.479322	-1.185402	-0.330283	0.493345	-1.397605	-0.329180	0.484205	-1.273834	-0.358990	0.433643	-1.053656	-0.346608	0.438292	-1.405890	-0.298239	0.417231	-1.106395	-0.294913	0.419555	-1.361668	-0.378521	0.070234	-1.062727	-0.357538	0.091418	-1.146699	-0.371207	0.076664	-1.404721	-0.348924	0.093002	-1.319896	-0.429399	0.047277	-1.108794	-0.427030	0.043737	-1.362489	-0.221495	0.046281	-1.114948	-0.228713	0.042903	-1.089153	-0.259080	0.033570	-1.040275	-0.225399	0.048443	-1.338721	-0.222524	0.043215	-1.369457	-0.242420	0.036610	-1.417650
1.540000	-0.243139	1.665393	-1.173304	-0.227527	1.665963	-1.287133	-0.371939	1.656499	-1.166429	-0.346151	1.646891	-1.330502	-0.346906	1.419688	-1.029742	-0.340861	1.415652	-1.425287	-0.401264	1.487470	-1.233497	-0.423996	1.452954	-1.233811	-0.451723	1.307918	-1.232084	-0.421659	1.121211	-1.227835	-0.413781	1.078368	-1.227931	-0.419819	1.039687	-1.228841	-0.274261	1.400081	-1.225902	-0.217348	1.238860	-1.225903	-0.241135	0.955061	-1.088146	-0.228707	0.959976	-1.355622	-0.430923	1.005909	-1.189122	-0.428337	1.010031	-1.280453	-0.309237	1.037667	-1.404633	-0.341062	1.027343	-1.049526	-0.332542	0.874673	-1.040211	-0.302116	0.872989	-1.418457	-0.336235	0.495324	-1.062305	-0.331171	0.479322	-1.185390	-0.330267	0.493343	-1.397593	-0.329177	0.484209	-1.273840	-0.358977	0.433640	-1.053646	-0.346592	0.438291	-1.405880	-0.298227	0.417225	-1.106385	-0.294901	0.419554	-1.361657	-0.378524	0.070235	-1.062729	-0.357539	0.091417	-1.146701	-0.371203	0.076667	-1.404721	-0.348928	0.092998	-1.319897	-0.429398	0.047279	-1.108798	-0.427029	0.043740	-1.362490	-0.221493	0.046280	-1.114949	-0.228669	0.042922	-1.089136	-0.259080	0.033570	-1.040275	-0.225399	0.048443	-1.338718	-0.222522	0.043217	-1.369456	-0.242417	0.036610	-1.417648
1.550000	-0.243003	1.665383	-1.173386	-0.227415	1.665917	-1.287220	-0.371778	1.656528	-1.166471	-0.346051	1.646871	-1.330560	-0.346844	1.419696	-1.029759	-0.340810	1.415633	-1.425298	-0.401182	1.487480	-1.233519	-0.423929	1.452966	-1.233826	-0.451667	1.307927	-1.232093	-0.421613	1.121215	-1.227834	-0.413733	1.078377	-1.227927	-0.419776	1.039699	-1.228833	-0.274211	1.400067	-1.225917	-0.217310	1.238841	-1.225895	-0.241106	0.955072	-1.088140	-0.228673	0.959966	-1.355604	-0.430884	1.005924	-1.189109	-0.428297	1.010042	-1.280446	-0.309165	1.037646	-1.404623	-0.341013	1.027361	-1.049518	-0.332518	0.874674	-1.040197	-0.302085	0.872985	-1.418437	-0.336216	0.495319	-1.062295	-0.331144	0.479319	-1.185379	-0.330259	0.493343	-1.397583	-0.329177	0.484211	-1.273842	-0.358955	0.433638	-1.053638	-0.346585	0.438290	-1.405870	-0.298209	0.417217	-1.106377	-0.294895	0.419553	-1.361647	-0.378524	0.070235	-1.062732	-0.357539	0.091415	-1.146704	-0.371200	0.076668	-1.404720	-0.348966	0.092980	-1.319925	-0.429397	0.047283	-1.108803	-0.427029	0.043742	-1.362490	-0.221492	0.046279	-1.114950	-0.228630	0.042938	-1.089123	-0.259079	0.033570	-1.040276	-0.225400	0.048442	-1.338716	-0.222521	0.043217	-1.369455	-0.242415	0.036610	-1.417646
1.560000	-0.242863	1.665369	-1.173472	-0.227297	1.665869	-1.287311	-0.371616	1.656555	-1.166513	-0.345948	1.646853	-1.330620	-0.346784	1.419700	-1.029778	-0.340759	1.415609	-1.425312	-0.401098	1.487489	-1.233540	-0.423859	1.452978	-1.233842	-0.451609	1.307936	-1.232103	-0.421568	1.121220	-1.227828	-0.413685	1.078383	-1.227918	-0.419733	1.039710	-1.228819	-0.274160	1.400052	-1.225932	-0.217272	1.238821	-1.225891	-0.241072	0.955082	-1.088138	-0.228643	0.959958	-1.355592	-0.430842	1.005935	-1.189091	-0.428262	1.010051	-1.280431	-0.309107	1.037626	-1.404615	-0.340951	1.027377	-1.049508	-0.332488	0.874673	-1.040185	-0.302061	0.872980	-1.418421	-0.336190	0.495312	-1.062284	-0.331110	0.479313	-1.185367	-0.330260	0.493343	-1.397573	-0.329178	0.484207	-1.273833	-0.358923	0.433634	-1.053630	-0.346587	0.438290	-1.405861	-0.298186	0.417208	-1.106370	-0.294895	0.419550	-1.361638	-0.378523	0.070234	-1.062734	-0.357537	0.091412	-1.146706	-0.371198	0.076667	-1.404717	-0.349025	0.092955	-1.319968	-0.429396	0.047286	-1.108806	-0.427029	0.043743	-1.362489	-0.221491	0.046276	-1.114951	-0.228607	0.042946	-1.089116	-0.259077	0.033570	-1.040277	-0.225400	0.048441	-1.338715	-0.222522	0.043216	-1.369453	-0.242415	0.036608	-1.417644
1.570000	-0.242718	1.665350	-1.173563	-0.227174	1.665818	-1.287403	-0.371454	1.656581	-1.166554	-0.345844	1.646835	-1.330680	-0.346725	1.419704	-1.029796	-0.340707	1.415583	-1.425327	-0.401014	1.487496	-1.233562	-0.423789	1.452990	-1.233859	-0.451551	1.307945	-1.232113	-0.421525	1.121223	-1.227817	-0.413637	1.078388	-1.227903	-0.419691	1.039718	-1.228799	-0.274109	1.400037	-1.225948	-0.217233	1.238800	-1.225889	-0.241032	0.955089	-1.088137	-0.228618	0.959950	-1.355587	-0.430799	1.005943	-1.189067	-0.428232	1.010057	-1.280408	-0.309070	1.037610	-1.404608	-0.340879	1.027391	-1.049496	-0.332452	0.874670	-1.040175	-0.302044	0.872975	-1.418409	-0.336158	0.495304	-1.062272	-0.331073	0.479308	-1.185356	-0.330268	0.493344	-1.397563	-0.329176	0.484195	-1.273811	-0.358886	0.433630	-1.053623	-0.346596	0.438289	-1.405851	-0.298160	0.417199	-1.106364	-0.294899	0.419547	-1.361630	-0.378521	0.070231	-1.062736	-0.357537	0.091410	-1.146707	-0.371198	0.076665	-1.404713	-0.349086	0.092929	-1.320011	-0.429394	0.047288	-1.108806	-0.427030	0.043742	-1.362487	-0.221490	0.046273	-1.114954	-0.228604	0.042945	-1.089117	-0.259074	0.033570	-1.040277	-0.225400	0.048440	-1.338713	-0.222523	0.043215	-1.369452	-0.242416	0.036607	-1.417641
1.580000	-0.242567	1.665328	-1.173658	-0.227050	1.665765	-1.287496	-0.371295	1.656606	-1.166596	-0.345739	1.646818	-1.330737	-0.346666	1.419707	-1.029814	-0.340651	1.415555	-1.425344	-0.400932	1.487502	-1.233584	-0.423718	1.453001	-1.233876	-0.451494	1.307953	-1.232118	-0.421482	1.121226	-1.227800	-0.413592	1.078391	-1.227882	-0.419651	1.039724	-1.228773	-0.274059	1.400020	-1.225965	-0.217193	1.238780	-1.225890	-0.240986	0.955091	-1.088135	-0.228598	0.959942	-1.355587	-0.430755	1.005947	-1.189039	-0.428206	1.010061	-1.280380	-0.309056	1.037600	-1.404602	-0.340803	1.027402	-1.049484	-0.332411	0.874667	-1.040165	-0.302035	0.872972	-1.418400	-0.336123	0.495297	-1.062261	-0.331037	0.479303	-1.185344	-0.330279	0.493343	-1.397555	-0.329173	0.484179	-1.273782	-0.358847	0.433626	-1.053614	-0.346607	0.438289	-1.405841	-0.298133	0.417191	-1.106359	-0.294903	0.419544	-1.361622	-0.378519	0.070229	-1.062735	-0.357538	0.091409	-1.146707	-0.371200	0.076663	-1.404707	-0.349136	0.092908	-1.320045	-0.429393	0.047289	-1.108804	-0.427032	0.043740	-1.362482	-0.221489	0.046268	-1.114956	-0.228620	0.042933	-1.089124	-0.259072	0.033570	-1.040277	-0.225401	0.048439	-1.338712	-0.222525	0.043213	-1.369450	-0.242418	0.036607	-1.417640
1.590000	-0.242408	1.665303	-1.173756	-0.226925	1.665708	-1.287590	-0.371138	1.656630	-1.166638	-0.345634	1.646802	-1.330790	-0.346609	1.419713	-1.029832	-0.340595	1.415526	-1.425362	-0.400852	1.487507	-1.233606	-0.423649	1.453011	-1.233894	-0.451439	1.307961	-1.232120	-0.421442	1.121229	-1.227779	-0.413551	1.078394	-1.227855	-0.419614	1.039730	-1.228742	-0.274010	1.400004	-1.225980	-0.217153	1.238760	-1.225894	-0.240936	0.955088	-1.088132	-0.228582	0.959935	-1.355592	-0.430712	1.005949	-1.189008	-0.428183	1.010063	-1.280347	-0.309062	1.037595	-1.404599	-0.340728	1.027410	-1.049472	-0.332365	0.874662	-1.040155	-0.302031	0.872969	-1.418393	-0.336087	0.495292	-1.062252	-0.331006	0.479300	-1.185333	-0.330290	0.493342	-1.397547	-0.329170	0.484164	-1.273759	-0.358809	0.433622	-1.053606	-0.346618	0.438289	-1.405832	-0.298106	0.417183	-1.106355	-0.294907	0.419540	-1.361615	-0.378518	0.070227	-1.062732	-0.357541	0.091409	-1.146704	-0.371203	0.076662	-1.404701	-0.349163	0.092895	-1.320062	-0.429392	0.047290	-1.108798	-0.427034	0.043738	-1.362477	-0.221489	0.046263	-1.114959	-0.228652	0.042914	-1.089138	-0.259070	0.033570	-1.040278	-0.225403	0.048439	-1.338711	-0.222528	0.043211	-1.369449	-0.242420	0.036607	-1.417639
1.600000	-0.242245	1.665275	-1.173853	-0.226802	1.665650	-1.287683	-0.370985	1.656656	-1.166681	-0.345527	1.646786	-1.330840	-0.346553	1.419721	-1.029849	-0.340537	1.415496	-1.425380	-0.400775	1.487512	-1.233628	-0.423581	1.453021	-1.233915	-0.451386	1.307969	-1.232117	-0.421403	1.121231	-1.227756	-0.413514	1.078398	-1.227824	-0.419579	1.039736	-1.228709	-0.273962	1.399988	-1.225995	-0.217113	1.238740	-1.225901	-0.240883	0.955081	-1.088128	-0.228570	0.959930	-1.355601	-0.430670	1.005951	-1.188977	-0.428162	1.010064	-1.280311	-0.309085	1.037593	-1.404598	-0.340658	1.027414	-1.049461	-0.332315	0.874658	-1.040143	-0.302034	0.872969	-1.418389	-0.336053	0.495287	-1.062244	-0.330981	0.479298	-1.185323	-0.330298	0.493341	-1.397541	-0.329168	0.484154	-1.273752	-0.358773	0.433618	-1.053597	-0.346626	0.438290	-1.405824	-0.298080	0.417176	-1.106351	-0.294908	0.419538	-1.361612	-0.378518	0.070226	-1.062728	-0.357547	0.091410	-1.146702	-0.371207	0.076662	-1.404696	-0.349161	0.092894	-1.320058	-0.429393	0.047290	-1.108791	-0.427036	0.043736	-1.362470	-0.221490	0.046258	-1.114963	-0.228693	0.042890	-1.089155	-0.259068	0.033570	-1.040279	-0.225405	0.048440	-1.338711	-0.222529	0.043211	-1.369450	-0.242422	0.036607	-1.417639
1.610000	-0.242080	1.665244	-1.173947	-0.226680	1.665591	-1.287774	-0.370836	1.656684	-1.166725	-0.345417	1.646770	-1.330886	-0.346499	1.419730	-1.029866	-0.340480	1.415466	-1.425396	-0.400700	1.487519	-1.233653	-0.423514	1.453031	-1.233938	-0.451334	1.307977	-1.232111	-0.421366	1.121234	-1.227732	-0.413481	1.078405	-1.227793	-0.419546	1.039744	-1.228676	-0.273913	1.399973	-1.226009	-0.217075	1.238717	-1.225909	-0.240829	0.955072	-1.088126	-0.228563	0.959926	-1.355615	-0.430629	1.005954	-1.188948	-0.428140	1.010065	-1.280274	-0.309117	1.037592	-1.404600	-0.340597	1.027416	-1.049449	-0.332261	0.874654	-1.040130	-0.302041	0.872970	-1.418385	-0.336022	0.495284	-1.062238	-0.330962	0.479297	-1.185316	-0.330302	0.493340	-1.397538	-0.329168	0.484152	-1.273766	-0.358740	0.433615	-1.053588	-0.346629	0.438292	-1.405819	-0.298054	0.417169	-1.106347	-0.294905	0.419537	-1.361612	-0.378521	0.070226	-1.062724	-0.357553	0.091410	-1.146700	-0.371211	0.076664	-1.404693	-0.349121	0.092909	-1.320027	-0.429394	0.047289	-1.108783	-0.427037	0.043736	-1.362464	-0.221490	0.046253	-1.114967	-0.228735	0.042865	-1.089173	-0.259065	0.033570	-1.040281	-0.225407	0.048442	-1.338712	-0.222530	0.043212	-1.369451	-0.242423	0.036608	-1.417640
1.620000	-0.241917	1.665212	-1.174034	-0.226558	1.665533	-1.287860	-0.370691	1.656715	-1.166770	-0.345305	1.646756	-1.330931	-0.346446	1.419740	-1.029885	-0.340425	1.415436	-1.425410	-0.400627	1.487527	-1.233679	-0.423448	1.453041	-1.233964	-0.451284	1.307985	-1.232104	-0.421330	1.121238	-1.227707	-0.413451	1.078413	-1.227764	-0.419515	1.039754	-1.228646	-0.273864	1.399957	-1.226022	-0.217039	1.238692	-1.225917	-0.240777	0.955063	-1.088128	-0.228558	0.959925	-1.355632	-0.430589	1.005958	-1.188922	-0.428118	1.010067	-1.280237	-0.309152	1.037589	-1.404605	-0.340544	1.027414	-1.049438	-0.332206	0.874651	-1.040117	-0.302053	0.872973	-1.418383	-0.335994	0.495279	-1.062234	-0.330946	0.479295	-1.185311	-0.330303	0.493341	-1.397537	-0.329168	0.484159	-1.273795	-0.358708	0.433612	-1.053580	-0.346629	0.438294	-1.405816	-0.298027	0.417161	-1.106345	-0.294901	0.419537	-1.361616	-0.378526	0.070227	-1.062720	-0.357561	0.091411	-1.146699	-0.371214	0.076666	-1.404692	-0.349040	0.092940	-1.319968	-0.429396	0.047288	-1.108777	-0.427038	0.043738	-1.362460	-0.221490	0.046247	-1.114972	-0.228770	0.042845	-1.089190	-0.259062	0.033571	-1.040285	-0.225408	0.048444	-1.338715	-0.222531	0.043214	-1.369453	-0.242424	0.036608	-1.417643
1.630000	-0.241761	1.665181	-1.174113	-0.226433	1.665477	-1.287942	-0.370550	1.656749	-1.166816	-0.345190	1.646742	-1.330975	-0.346393	1.419748	-1.029906	-0.340372	1.415405	-1.425424	-0.400557	1.487536	-1.233707	-0.423383	1.453052	-1.233992	-0.451232	1.307992	-1.232097	-0.421294	1.121243	-1.227681	-0.413422	1.078424	-1.227738	-0.419484	1.039767	-1.228619	-0.273813	1.399941	-1.226037	-0.217005	1.238665	-1.225926	-0.240727	0.955052	-1.088133	-0.228555	0.959924	-1.355653	-0.430549	1.005966	-1.188899	-0.428096	1.010072	-1.280201	-0.309183	1.037582	-1.404612	-0.340499	1.027406	-1.049426	-0.332149	0.874647	-1.040106	-0.302067	0.872977	-1.418381	-0.335964	0.495274	-1.062230	-0.330928	0.479294	-1.185308	-0.330303	0.493342	-1.397538	-0.329161	0.484169	-1.273827	-0.358676	0.433608	-1.053574	-0.346628	0.438297	-1.405816	-0.297998	0.417154	-1.106345	-0.294896	0.419537	-1.361623	-0.378531	0.070228	-1.062718	-0.357567	0.091410	-1.146699	-0.371216	0.076669	-1.404694	-0.348926	0.092985	-1.319887	-0.429398	0.047287	-1.108773	-0.427038	0.043740	-1.362458	-0.221490	0.046242	-1.114978	-0.228792	0.042831	-1.089202	-0.259059	0.033572	-1.040290	-0.225407	0.048447	-1.338720	-0.222530	0.043216	-1.369456	-0.242425	0.036608	-1.417646
1.640000	-0.241611	1.665150	-1.174183	-0.226307	1.665422	-1.288017	-0.370413	1.656784	-1.166863	-0.345075	1.646729	-1.331018	-0.346337	1.419754	-1.029932	-0.340323	1.415376	-1.425440	-0.400489	1.487545	-1.233739	-0.423319	1.453062	-1.234024	-0.451180	1.307997	-1.232092	-0.421257	1.121249	-1.227654	-0.413394	1.078436	-1.227715	-0.419455	1.039781	-1.228594	-0.273761	1.399925	-1.226055	-0.216973	1.238635	-1.225937	-0.240680	0.955042	-1.088142	-0.228553	0.959923	-1.355675	-0.430510	1.005975	-1.188878	-0.428075	1.010078	-1.280167	-0.309207	1.037572	-1.404619	-0.340456	1.027394	-1.049414	-0.332094	0.874642	-1.040098	-0.302081	0.872980	-1.418380	-0.335932	0.495267	-1.062227	-0.330906	0.479292	-1.185307	-0.330302	0.493344	-1.397542	-0.329146	0.484178	-1.273850	-0.358641	0.433605	-1.053571	-0.346625	0.438299	-1.405818	-0.297967	0.417146	-1.106347	-0.294891	0.419536	-1.361632	-0.378536	0.070229	-1.062718	-0.357572	0.091409	-1.146701	-0.371217	0.076671	-1.404696	-0.348801	0.093034	-1.319799	-0.429400	0.047286	-1.108770	-0.427038	0.043743	-1.362457	-0.221491	0.046236	-1.114986	-0.228801	0.042825	-1.089211	-0.259056	0.033572	-1.040296	-0.225406	0.048449	-1.338726	-0.222530	0.043217	-1.369460	-0.242425	0.036608	-1.417650
1.650000	-0.241469	1.665122	-1.174243	-0.226181	1.665370	-1.288085	-0.370278	1.656818	-1.166909	-0.344960	1.646715	-1.331059	-0.346276	1.419755	-1.029963	-0.340278	1.415348	-1.425461	-0.400426	1.487554	-1.233773	-0.423257	1.453074	-1.234059	-0.451125	1.307999	-1.232091	-0.421219	1.121254	-1.227624	-0.413365	1.078447	-1.227693	-0.419426	1.039796	-1.228572	-0.273709	1.399910	-1.226080	-0.216942	1.238605	-1.225950	-0.240635	0.955032	-1.088152	-0.228552	0.959921	-1.355696	-0.430471	1.005986	-1.188856	-0.428054	1.010085	-1.280137	-0.309222	1.037560	-1.404627	-0.340413	1.027379	-1.049402	-0.332040	0.874636	-1.040093	-0.302093	0.872981	-1.418380	-0.335894	0.495258	-1.062224	-0.330878	0.479289	-1.185308	-0.330301	0.493345	-1.397546	-0.329122	0.484184	-1.273855	-0.358606	0.433600	-1.053570	-0.346623	0.438300	-1.405821	-0.297933	0.417139	-1.106352	-0.294885	0.419535	-1.361641	-0.378538	0.070229	-1.062719	-0.357576	0.091407	-1.146703	-0.371218	0.076671	-1.404699	-0.348698	0.093074	-1.319725	-0.429400	0.047286	-1.108768	-0.427039	0.043744	-1.362457	-0.221492	0.046230	-1.114995	-0.228801	0.042823	-1.089216	-0.259054	0.033573	-1.040302	-0.225404	0.048449	-1.338731	-0.222530	0.043216	-1.369463	-0.242426	0.036607	-1.417654
1.660000	-0.241333	1.665097	-1.174293	-0.226058	1.665319	-1.288147	-0.370145	1.656850	-1.166953	-0.344849	1.646700	-1.331098	-0.346211	1.419753	-1.029998	-0.340237	1.415323	-1.425489	-0.400367	1.487563	-1.233810	-0.423197	1.453085	-1.234096	-0.451070	1.307999	-1.232095	-0.421181	1.121259	-1.227593	-0.413335	1.078457	-1.227672	-0.419399	1.039809	-1.228549	-0.273657	1.399897	-1.226111	-0.216910	1.238577	-1.225967	-0.240589	0.955021	-1.088161	-0.228551	0.959917	-1.355715	-0.430433	1.005997	-1.188834	-0.428034	1.010091	-1.280109	-0.309226	1.037547	-1.404634	-0.340366	1.027364	-1.049390	-0.331989	0.874629	-1.040091	-0.302103	0.872980	-1.418381	-0.335850	0.495248	-1.062219	-0.330847	0.479287	-1.185308	-0.330298	0.493344	-1.397550	-0.329092	0.484184	-1.273843	-0.358570	0.433595	-1.053570	-0.346621	0.438299	-1.405824	-0.297899	0.417131	-1.106357	-0.294878	0.419532	-1.361647	-0.378539	0.070228	-1.062721	-0.357579	0.091404	-1.146706	-0.371218	0.076671	-1.404699	-0.348643	0.093092	-1.319687	-0.429400	0.047287	-1.108767	-0.427040	0.043745	-1.362458	-0.221492	0.046224	-1.115003	-0.228796	0.042824	-1.089219	-0.259053	0.033572	-1.040308	-0.225403	0.048448	-1.338736	-0.222530	0.043214	-1.369466	-0.242427	0.036604	-1.417657
1.670000	-0.241202	1.665073	-1.174336	-0.225939	1.665271	-1.288204	-0.370015	1.656879	-1.166992	-0.344742	1.646686	-1.331132	-0.346144	1.419746	-1.030038	-0.340204	1.415303	-1.425524	-0.400314	1.487572	-1.233846	-0.423140	1.453096	-1.234135	-0.451017	1.307997	-1.232105	-0.421143	1.121263	-1.227559	-0.413305	1.078465	-1.227648	-0.419373	1.039821	-1.228524	-0.273607	1.399885	-1.226148	-0.216875	1.238554	-1.225990	-0.240542	0.955011	-1.088169	-0.228549	0.959911	-1.355730	-0.430396	1.006009	-1.188809	-0.428014	1.010097	-1.280084	-0.309222	1.037535	-1.404640	-0.340313	1.027353	-1.049379	-0.331940	0.874621	-1.040089	-0.302111	0.872977	-1.418380	-0.335804	0.495237	-1.062213	-0.330815	0.479284	-1.185307	-0.330294	0.493342	-1.397551	-0.329060	0.484180	-1.273820	-0.358536	0.433590	-1.053569	-0.346617	0.438297	-1.405824	-0.297864	0.417123	-1.106363	-0.294870	0.419529	-1.361650	-0.378537	0.070227	-1.062722	-0.357582	0.091401	-1.146708	-0.371218	0.076668	-1.404697	-0.348650	0.093086	-1.319693	-0.429399	0.047288	-1.108766	-0.427042	0.043744	-1.362458	-0.221492	0.046217	-1.115011	-0.228790	0.042823	-1.089222	-0.259052	0.033571	-1.040313	-0.225402	0.048446	-1.338739	-0.222530	0.043212	-1.369469	-0.242428	0.036602	-1.417659
1.680000	-0.241075	1.665050	-1.174373	-0.225826	1.665227	-1.288254	-0.369886	1.656902	-1.167027	-0.344641	1.646674	-1.331162	-0.346077	1.419733	-1.030080	-0.340179	1.415289	-1.425562	-0.400264	1.487580	-1.233882	-0.423086	1.453106	-1.234174	-0.450965	1.307995	-1.232121	-0.421105	1.121268	-1.227526	-0.413276	1.078473	-1.227622	-0.419347	1.039830	-1.228497	-0.273557	1.399875	-1.226191	-0.216836	1.238536	-1.226021	-0.240494	0.955003	-1.088174	-0.228547	0.959904	-1.355740	-0.430359	1.006020	-1.188782	-0.427993	1.010103	-1.280059	-0.309213	1.037525	-1.404644	-0.340255	1.027348	-1.049369	-0.331894	0.874615	-1.040086	-0.302118	0.872974	-1.418378	-0.335757	0.495227	-1.062204	-0.330785	0.479281	-1.185303	-0.330288	0.493338	-1.397548	-0.329032	0.484176	-1.273792	-0.358504	0.433584	-1.053566	-0.346612	0.438294	-1.405821	-0.297830	0.417115	-1.106366	-0.294860	0.419526	-1.361649	-0.378535	0.070224	-1.062722	-0.357586	0.091397	-1.146710	-0.371220	0.076666	-1.404694	-0.348708	0.093059	-1.319735	-0.429400	0.047290	-1.108766	-0.427043	0.043742	-1.362456	-0.221491	0.046210	-1.115016	-0.228787	0.042820	-1.089225	-0.259052	0.033570	-1.040317	-0.225402	0.048444	-1.338741	-0.222530	0.043211	-1.369472	-0.242429	0.036599	-1.417660
